,timestamp,message_id,MMSI,originator,callsign,ship_type,to_bow,to_stern,to_port,to_starboard,epfd,month,day,hour,minute,draught
481,2021-07-01T00:00:56.000Z,5,244670995,NLD,PD5133,90,64,3,1,8,0,11,15,17,57,4.8
482,2021-07-01T00:00:56.000Z,5,244780077,NLD,PF4373,90,74,10,7,7,0,9,12,0,0,0.4
483,2021-07-01T00:00:56.000Z,5,636092890,NLD,D5SN7,70,123,14,11,10,0,7,20,7,0,7.1
484,2021-07-01T00:00:56.000Z,5,244030670,DEU,PA2019,80,73,13,7,4,1,1,1,0,0,0
485,2021-07-01T00:00:56.000Z,5,219000185,DNK,OVMO,51,7,15,2,4,1,3,21,14,0,2.5
486,2021-07-01T00:00:56.000Z,5,235095777,DNK,2GAM2,40,12,7,3,3,1,6,28,17,59,1.8
487,2021-07-01T00:00:56.000Z,5,244690420,NLD,PG3702,60,22,4,3,2,0,1,1,0,26,0
488,2021-07-01T00:00:56.000Z,5,219370000,NLD,OZTU2,70,7,93,20,20,0,7,1,4,0,8.8
489,2021-07-01T00:00:56.000Z,5,244740923,NLD,PD3593,52,10,7,2,3,0,8,29,17,0,2
490,2021-07-01T00:00:56.000Z,5,244740924,NLD,PH7759,70,85,0,4,5,0,6,28,13,0,2.2
491,2021-07-01T00:00:56.000Z,5,273358180,DEU,UBZI9,80,114,26,8,9,1,6,30,17,0,4
492,2021-07-01T00:00:56.000Z,5,244730278,NLD,PF9222,80,30,10,3,2,0,1,18,11,0,1.2
493,2021-07-01T00:00:56.000Z,5,211720660,DEU,DCZB,40,18,10,5,4,1,6,30,6,0,0
494,2021-07-01T00:00:56.000Z,5,209287000,NLD,5BAB5,70,197,32,26,6,0,4,28,12,0,4
495,2021-07-01T00:00:56.000Z,5,211275030,DEU,DF3959,53,6,5,3,1,1,6,30,7,0,0.8
496,2021-07-01T00:00:56.000Z,5,259612000,NOR,LJVY,30,30,38,6,8,1,1,1,1,1,7.5
497,2021-07-01T00:00:57.000Z,5,205245890,NLD,OT2458,80,120,15,9,3,0,7,1,13,0,3.9
498,2021-07-01T00:00:57.000Z,5,211425130,DEU,DJJU,99,8,14,2,3,0,6,21,9,0,2.8
499,2021-07-01T00:00:57.000Z,5,249208000,NOR,9HA4150,80,144,36,7,20,1,7,1,16,0,8.1
500,2021-07-01T00:00:57.000Z,5,248366000,NLD,9HA4632,60,16,119,4,8,0,12,22,20,0,1.8
501,2021-07-01T00:00:57.000Z,5,211590050,DEU,DC 6091,80,65,15,3,6,0,3,20,17,0,1.4
502,2021-07-01T00:00:57.000Z,5,211622450,DEU,DB5973,99,86,0,10,0,0,8,26,6,21,0.3
503,2021-07-01T00:00:57.000Z,5,211284350,DEU,DIUR,70,86,14,7,10,1,6,30,18,0,7.4
504,2021-07-01T00:00:57.000Z,5,244150086,DEU,PBTN,75,11,79,14,1,1,6,28,6,0,4.9
505,2021-07-01T00:00:57.000Z,5,211278920,DEU,DKJZ2,99,14,10,4,5,1,5,29,10,0,2.4
506,2021-07-01T00:00:57.000Z,5,372266000,NLD,HO2127,90,29,9,4,4,0,6,27,19,0,3.5
507,2021-07-01T00:00:57.000Z,5,314298000,NOR,8PVZ,70,82,16,4,10,1,7,2,16,0,4.5
508,2021-07-01T00:00:57.000Z,5,211223190,DEU,DQKQ,33,66,14,2,12,1,6,11,12,0,5.2
509,2021-07-01T00:00:57.000Z,5,244690887,NLD,PH3777,60,32,4,3,3,0,9,1,12,0,1.1
510,2021-07-01T00:00:57.000Z,5,211514540,DEU,DBLG,50,13,4,3,3,1,11,22,18,0,0.8
511,2021-07-01T00:00:57.000Z,5,211578060,DEU,DK6770,33,22,5,4,3,1,7,11,15,0,0.2
512,2021-07-01T00:00:57.000Z,5,244219047,NLD,PA4185,70,93,12,7,2,0,4,17,6,0,0.1
513,2021-07-01T00:00:57.000Z,5,211292140,POL,DBBZ,55,10,9,3,3,1,6,22,14,0,1.4
514,2021-07-01T00:00:58.000Z,5,211697170,NLD,DG8786,80,73,12,5,5,0,5,19,17,36,1.3
515,2021-07-01T00:00:58.000Z,5,211307150,DEU,DBLA,70,12,14,1,6,0,6,23,10,0,2
516,2021-07-01T00:00:58.000Z,5,257953800,NOR,LEGP,70,26,8,7,7,1,12,29,21,0,4
517,2021-07-01T00:00:58.000Z,5,218627000,DEU,DFUT2,71,156,12,0,26,1,7,3,5,0,8.5
518,2021-07-01T00:00:58.000Z,5,255806175,SWE,CQAH5,70,102,16,4,11,1,7,1,14,0,6
519,2021-07-01T00:00:58.000Z,5,255806175,DNK,CQAH5,70,102,16,4,11,1,7,1,14,0,6
520,2021-07-01T00:00:59.000Z,5,244620640,DEU,PD6043,79,120,15,5,7,1,7,22,20,0,0
521,2021-07-01T00:00:59.000Z,5,244770328,NLD,PE5592,90,10,8,4,4,0,12,21,19,0,1.1
522,2021-07-01T00:00:59.000Z,5,209071000,NLD,5BDK3,52,25,15,5,9,0,3,17,12,0,2
523,2021-07-01T00:00:59.000Z,5,244850970,DEU,PBTF,71,132,10,11,10,0,6,30,9,0,5.8
524,2021-07-01T00:00:59.000Z,5,244008000,LTU,PIAD,70,73,17,10,5,1,7,4,0,0,5.5
525,2021-07-01T00:00:59.000Z,5,211233860,DEU,DLKD,53,9,9,2,3,1,6,10,19,0,1.7
526,2021-07-01T00:00:59.000Z,5,211546580,NLD,DG3684,80,54,8,6,2,0,7,13,17,0,2.2
527,2021-07-01T00:00:59.000Z,5,244013654,DEU,PBYM,0,11,79,6,9,1,7,2,3,0,4.8
528,2021-07-01T00:00:59.000Z,5,211513350,NLD,DF6434,80,76,10,6,4,0,6,29,12,45,1.5
529,2021-07-01T00:00:59.000Z,5,219005059,DNK,OUJC2,33,34,6,6,6,1,6,22,18,0,3
530,2021-07-01T00:01:00.000Z,5,211798120,DEU,DD2047,60,4,22,4,2,1,7,1,11,35,1.1
531,2021-07-01T00:01:00.000Z,5,211474300,DEU,DB4362,80,84,2,5,5,0,6,26,11,19,2.5
532,2021-07-01T00:01:00.000Z,5,257091500,NOR,LK9608,95,5,5,2,2,1,3,21,12,34,0.8
533,2021-07-01T00:01:00.000Z,5,232027489,DEU,MHHH4,40,17,10,5,4,0,6,30,18,0,1.7
534,2021-07-01T00:01:00.000Z,5,636017070,SWE,D5JD7,70,152,28,11,19,1,7,4,12,0,9.9
535,2021-07-01T00:01:00.000Z,5,211221570,DEU,DLVW,90,15,9,3,3,1,12,1,0,0,1.5
536,2021-07-01T00:01:00.000Z,5,211215290,DEU,DB2565,70,73,12,8,2,0,1,13,18,0,2.5
537,2021-07-01T00:01:00.000Z,5,244870150,NLD,PE6492,33,7,33,7,7,0,6,29,11,30,0.6
538,2021-07-01T00:01:01.000Z,5,244730227,NLD,PD2418,33,38,12,4,3,0,6,29,0,0,0.2
539,2021-07-01T00:01:01.000Z,5,244870327,DNK,PDCO,33,79,20,3,13,1,6,25,12,30,6.5
540,2021-07-01T00:01:01.000Z,5,636017070,EST,D5JD7,70,152,28,11,19,1,7,4,12,0,9.9
541,2021-07-01T00:01:01.000Z,5,636019065,SWE,D5ST8,70,30,109,18,5,1,7,2,21,0,8.2
542,2021-07-01T00:01:01.000Z,5,244820740,NLD,PC4922,90,5,11,1,3,0,5,16,0,0,1.3
543,2021-07-01T00:01:01.000Z,5,244730771,NLD,PH3329,60,40,1,4,2,0,7,1,15,0,1
544,2021-07-01T00:01:02.000Z,5,565090000,NOR,S6EF4,99,16,90,34,34,1,5,19,18,0,10.5
545,2021-07-01T00:01:02.000Z,5,636020384,NLD,D5YZ2,70,112,254,18,33,0,7,1,13,30,15
546,2021-07-01T00:01:02.000Z,5,269057231,NLD,HE7231,60,20,90,4,7,0,7,2,1,0,1.6
547,2021-07-01T00:01:02.000Z,5,240244000,DEU,SYIO,80,232,18,27,17,1,7,3,18,0,6.7
548,2021-07-01T00:01:02.000Z,5,211222700,DEU,DLFB,52,8,19,4,5,1,5,31,0,0,3.2
549,2021-07-01T00:01:02.000Z,5,636019065,DNK,D5ST8,70,30,109,18,5,1,7,2,21,0,8.2
550,2021-07-01T00:01:03.000Z,5,235090733,DNK,2FFC5,52,12,12,5,5,1,10,29,19,0,2.3
551,2021-07-01T00:01:03.000Z,5,211625350,DEU,DIIH2,52,13,19,8,3,1,6,29,23,0,5.9
552,2021-07-01T00:01:03.000Z,5,240244000,SWE,SYIO,80,232,18,27,17,1,7,3,18,0,6.7
553,2021-07-01T00:01:03.000Z,5,246154000,DEU,PDBL,50,10,11,3,2,1,8,20,14,0,1.2
554,2021-07-01T00:01:03.000Z,5,255806519,SWE,CQEY4,80,115,29,21,2,1,6,30,13,0,9.2
555,2021-07-01T00:01:03.000Z,5,244700519,NLD,PB8839,30,13,3,3,3,0,2,14,20,19,1.8
