,timestamp,message_id,MMSI,originator,speed,lon,lat,course
282,2021-07-01T00:00:08.000Z,18,211763370,DNK,0,10.414332,54.89012,114.6
283,2021-07-01T00:00:08.000Z,1,308241000,NOR,12.5,9.0092,57.571348,61.7
284,2021-07-01T00:00:08.000Z,1,244660712,NLD,0,6.160658,53.408328,316.6
285,2021-07-01T00:00:08.000Z,3,352842000,NOR,0.1,5.234632,59.293518,210.4
286,2021-07-01T00:00:09.000Z,3,259395000,NOR,0.1,4.885032,59.312258,275.2
287,2021-07-01T00:00:09.000Z,1,220516000,NOR,12.5,7.911947,57.628265,261
288,2021-07-01T00:00:09.000Z,1,247440700,DNK,0.4,14.233082,55.105655,269
289,2021-07-01T00:00:09.000Z,18,219006078,DNK,0,12.612602,55.695325,319.6
290,2021-07-01T00:00:09.000Z,3,258352500,NOR,0,5.93377,59.733682,85
291,2021-07-01T00:00:09.000Z,1,219459000,DNK,12.5,10.64932,57.849133,270
292,2021-07-01T00:00:09.000Z,1,211215730,DNK,0,10.146592,54.361762,111
293,2021-07-01T00:00:09.000Z,1,265547260,SWE,0.1,11.84219,57.661537,192.2
294,2021-07-01T00:00:09.000Z,1,266150000,SWE,0,11.662883,57.706497,149.4
295,2021-07-01T00:00:09.000Z,1,211588680,DEU,0,10.002093,53.52597,118
296,2021-07-01T00:00:09.000Z,18,211348150,DNK,0,12.462688,54.954247,25.4
297,2021-07-01T00:00:09.000Z,3,211262590,DEU,0,10.147833,54.362383,176.8
298,2021-07-01T00:00:09.000Z,3,211507500,DEU,0,7.159857,53.625443,350
299,2021-07-01T00:00:09.000Z,3,244690902,NLD,0,5.1057,52.616588,87.9
300,2021-07-01T00:00:09.000Z,1,355584000,NLD,0,5.21469,53.356188,306.5
301,2021-07-01T00:00:09.000Z,1,244700231,NLD,0,5.637988,52.36238,3.7
302,2021-07-01T00:00:09.000Z,1,244730367,NLD,0,5.28865,52.69699,93.1
303,2021-07-01T00:00:09.000Z,1,992111833,NLD,0,6.5945,54.000332,1.5
304,2021-07-01T00:00:09.000Z,18,211293040,DEU,0,13.755562,54.122752,11.3
305,2021-07-01T00:00:09.000Z,18,265587800,SWE,0,11.169863,58.939362,0
306,2021-07-01T00:00:09.000Z,18,211649920,DEU,0.2,13.099188,54.317973,360
307,2021-07-01T00:00:09.000Z,18,244070159,DEU,0,6.93061,53.329592,298.4
